Algorithm	Image	Size	Threads	Time	Stddev	Clock	CPUs	Cycles	Instructions	IO	MemAlloc	O3
mandelbrot_pth	triple_spiral.log	64	4	0.0048572	0.0000227	12.95	2.665	21,556,066	21,510,874	0	0	0
mandelbrot_pth	triple_spiral.log	64	8	0.004058	0.00015	16.08	3.963	22,054,274	21,806,073	0	0	0
mandelbrot_pth	triple_spiral.log	64	16	0.0031741	0.0000864	15.96	5.029	25,043,930	22,450,657	0	0	0
mandelbrot_pth	triple_spiral.log	64	32	0.00382	0.000138	16.49	4.316	27,125,359	23,757,289	0	0	0
mandelbrot_pth	triple_spiral.log	128	1	0.029152	0.000964	28.69	0.984	79,156,235	81,202,981	0	0	0
mandelbrot_pth	triple_spiral.log	128	2	0.017142	0.000709	31.04	1.811	78,107,705	80,995,988	0	0	0
mandelbrot_pth	triple_spiral.log	128	4	0.011367	0.000807	36.34	3.197	76,111,630	82,723,969	0	0	0
mandelbrot_pth	triple_spiral.log	128	8	0.007746	0.000647	41.3	5.332	75,791,760	82,956,759	0	0	0
mandelbrot_pth	triple_spiral.log	128	16	0.005776	0.000257	49.86	8.633	84,456,726	83,558,043	0	0	0
mandelbrot_pth	triple_spiral.log	128	32	0.005323	0.000278	55.22	10.375	92,679,408	85,161,353	0	0	0
mandelbrot_pth	triple_spiral.log	256	1	0.10474	0.00247	104.21	0.995	312,113,953	325,794,031	0	0	0
mandelbrot_pth	triple_spiral.log	256	2	0.057995	0.000715	107.94	1.861	314,079,626	323,691,211	0	0	0
mandelbrot_pth	triple_spiral.log	256	4	0.030663	0.000755	113.28	3.694	312,166,677	329,261,360	0	0	0
mandelbrot_pth	triple_spiral.log	256	8	0.017622	0.000883	117.41	6.663	315,773,172	320,783,984	0	0	0
mandelbrot_pth	triple_spiral.log	256	16	0.011141	0.000893	127.64	11.457	326,697,565	323,418,652	0	0	0
mandelbrot_pth	triple_spiral.log	256	32	0.008811	0.000753	149.87	17.009	388,023,832	329,479,230	0	0	0
mandelbrot_pth	triple_spiral.log	512	1	0.4939	0.0378	493.4	0.999	1,245,599,422	1,303,882,569	0	0	0
mandelbrot_pth	triple_spiral.log	512	2	0.2579	0.03	456.53	1.77	1,248,096,992	1,302,754,039	0	0	0
mandelbrot_pth	triple_spiral.log	512	4	0.11418	0.00444	414.92	3.634	1,250,794,560	1,297,829,036	0	0	0
mandelbrot_pth	triple_spiral.log	512	8	0.06224	0.00284	443.39	7.124	1,250,886,277	1,296,465,466	0	0	0
mandelbrot_pth	triple_spiral.log	512	16	0.035922	0.000511	445.11	12.391	1,285,821,686	1,311,176,168	0	0	0
mandelbrot_pth	triple_spiral.log	512	32	0.027353	0.000293	542.63	19.838	1,552,091,859	1,289,696,287	0	0	0
mandelbrot_pth	triple_spiral.log	1024	1	1.5848	0.0421	1,584.30	1	4,971,479,127	5,214,997,241	0	0	0
mandelbrot_pth	triple_spiral.log	1024	2	1.0354	0.0469	1,849.86	1.787	4,979,660,089	5,215,187,561	0	0	0
mandelbrot_pth	triple_spiral.log	1024	4	0.5175	0.0324	1,809.67	3.497	4,983,542,658	5,216,082,475	0	0	0
mandelbrot_pth	triple_spiral.log	1024	8	0.4005	0.0401	2,199.27	5.491	4,989,370,633	5,211,923,956	0	0	0
mandelbrot_pth	triple_spiral.log	1024	16	0.1461	0.0043	1,804.37	12.35	5,151,895,102	5,209,609,238	0	0	0
mandelbrot_pth	triple_spiral.log	1024	32	0.08153	0.0024	2,136.81	26.209	6,205,251,259	5,198,846,501	0	0	0
mandelbrot_pth	triple_spiral.log	2048	1	6.195	0.046	6,194.34	1	19,876,336,316	20,856,019,086	0	0	0
mandelbrot_pth	triple_spiral.log	2048	2	3.4912	0.0617	6,479.16	1.856	19,905,136,662	20,851,852,000	0	0	0
mandelbrot_pth	triple_spiral.log	2048	4	1.8505	0.0436	6,666.87	3.603	19,924,282,945	20,852,632,306	0	0	0
mandelbrot_pth	triple_spiral.log	2048	8	0.9795	0.0447	6,813.79	6.957	19,925,427,821	20,842,832,018	0	0	0
mandelbrot_pth	triple_spiral.log	2048	16	0.5447	0.0239	7,139.65	13.108	20,289,089,984	20,854,392,447	0	0	0
mandelbrot_pth	triple_spiral.log	2048	32	0.3389	0.032	8,980.20	26.495	24,792,442,133	20,847,466,808	0	0	0
mandelbrot_pth	triple_spiral.log	4096	1	24.4492	0.0326	24,447.56	1	79,501,150,370	83,414,424,411	0	0	0
mandelbrot_pth	triple_spiral.log	4096	2	13.1124	0.0595	24,727.53	1.886	79,620,489,690	83,408,845,365	0	0	0
mandelbrot_pth	triple_spiral.log	4096	4	6.8328	0.0468	25,072.91	3.669	79,649,055,087	83,415,831,240	0	0	0
mandelbrot_pth	triple_spiral.log	4096	8	3.5167	0.0469	25,712.31	7.312	79,671,952,157	83,420,479,704	0	0	0
mandelbrot_pth	triple_spiral.log	4096	16	1.9036	0.0201	27,114.19	14.244	80,146,924,946	83,412,957,260	0	0	0
mandelbrot_pth	triple_spiral.log	4096	32	1.2446	0.0141	34,766.72	27.933	98,973,475,178	83,403,915,982	0	0	0
mandelbrot_pth	triple_spiral.log	8192	1	96.8321	0.0445	96,827.86	1	318,018,980,688	333,647,743,544	0	0	0
mandelbrot_pth	triple_spiral.log	8192	2	51.6989	0.0442	97,155.63	1.879	318,378,050,518	333,662,240,045	0	0	0
mandelbrot_pth	triple_spiral.log	8192	4	26.5828	0.0529	97,421.27	3.665	318,449,331,355	333,632,545,041	0	0	0
mandelbrot_pth	triple_spiral.log	8192	8	13.9063	0.0642	101,729.77	7.315	318,715,136,800	333,643,427,416	0	0	0
mandelbrot_pth	triple_spiral.log	8192	16	7.3521	0.039	107,185.92	14.579	319,424,751,716	333,659,921,771	0	0	0
mandelbrot_pth	triple_spiral.log	8192	32	4.6898	0.0217	135,383.85	28.868	394,906,750,667	333,684,995,414	0	0	0
mandelbrot_omp	elephant.log	16	1	0.0019136	0.0000737	1.44	0.75	2,489,348	2,059,522	0	0	0
mandelbrot_omp	elephant.log	16	2	0.001614	0.000103	1.49	0.924	2,841,179	2,186,299	0	0	0
mandelbrot_omp	elephant.log	16	4	0.0021304	0.0000715	2.72	1.277	3,990,716	2,666,864	0	0	0
mandelbrot_omp	elephant.log	16	8	0.0018112	0.0000581	3.78	2.085	6,786,107	3,764,178	0	0	0
mandelbrot_omp	elephant.log	16	16	0.002553	0.000131	11.12	4.355	17,272,179	8,093,127	0	0	0
mandelbrot_omp	elephant.log	16	32	0.005419	0.000301	112.74	20.804	290,980,880	107,838,231	0	0	0
mandelbrot_omp	elephant.log	32	1	0.004129	0.000172	3.6	0.871	5,635,600	5,150,662	0	0	0
mandelbrot_omp	elephant.log	32	2	0.002326	0.000106	2.93	1.258	5,851,975	5,295,857	0	0	0
mandelbrot_omp	elephant.log	32	4	0.0024765	0.0000274	5.36	2.163	10,091,247	6,937,898	0	0	0
mandelbrot_omp	elephant.log	32	8	0.0023471	0.0000952	7.17	3.054	11,913,703	7,556,058	0	0	0
mandelbrot_omp	elephant.log	32	16	0.0024159	0.0000622	12.75	5.277	21,852,394	11,525,264	0	0	0
mandelbrot_omp	elephant.log	32	32	0.005168	0.000425	105.09	20.336	272,397,998	101,535,483	0	0	0
mandelbrot_omp	elephant.log	64	1	0.007537	0.000464	7.2	0.955	17,713,347	17,392,621	0	0	0
mandelbrot_omp	elephant.log	64	2	0.003985	0.000297	6.74	1.691	18,003,520	17,573,915	0	0	0
mandelbrot_omp	elephant.log	64	4	0.005391	0.0000555	16.44	3.049	30,503,514	23,518,071	0	0	0
mandelbrot_omp	elephant.log	64	8	0.0037777	0.0000835	19.03	5.038	34,633,369	23,788,879	0	0	0
mandelbrot_omp	elephant.log	64	16	0.0029744	0.000072	24.11	8.107	45,239,258	27,861,303	0	0	0
mandelbrot_omp	elephant.log	64	32	0.005267	0.00055	112.42	21.343	306,107,021	117,241,481	0	0	0
mandelbrot_omp	elephant.log	128	1	0.025545	0.000635	25.17	0.985	67,449,110	64,876,096	0	0	0
mandelbrot_omp	elephant.log	128	2	0.014812	0.00074	28.14	1.9	65,587,608	63,437,384	0	0	0
mandelbrot_omp	elephant.log	128	4	0.010038	0.00063	33.75	3.362	76,493,852	72,061,556	0	0	0
mandelbrot_omp	elephant.log	128	8	0.007037	0.000397	45.77	6.505	90,404,411	75,829,051	0	0	0
mandelbrot_omp	elephant.log	128	16	0.004831	0.000412	54.1	11.199	112,889,583	83,277,036	0	0	0
mandelbrot_omp	elephant.log	128	32	0.007481	0.000294	157.12	21.002	415,399,969	186,917,162	0	0	0
mandelbrot_omp	elephant.log	256	1	0.08827	0.00416	87.89	0.996	260,733,399	262,054,415	0	0	0
mandelbrot_omp	elephant.log	256	2	0.04993	0.00326	97.23	1.947	263,412,125	261,268,055	0	0	0
mandelbrot_omp	elephant.log	256	4	0.030712	0.0008	104.65	3.408	279,700,184	260,483,486	0	0	0
mandelbrot_omp	elephant.log	256	8	0.01758	0.00116	117.4	6.679	300,813,658	273,831,097	0	0	0
mandelbrot_omp	elephant.log	256	16	0.01008	0.00077	130.95	12.992	335,078,732	294,604,403	0	0	0
mandelbrot_omp	elephant.log	256	32	0.008392	0.000661	192.23	22.905	544,033,492	348,680,756	0	0	0
mandelbrot_omp	elephant.log	512	1	0.4752	0.0516	474.84	0.999	1,039,542,467	1,042,747,688	0	0	0
mandelbrot_omp	elephant.log	512	2	0.2511	0.0281	476.07	1.896	1,048,169,615	1,040,279,965	0	0	0
mandelbrot_omp	elephant.log	512	4	0.1213	0.0108	415.86	3.429	1,062,395,250	1,038,948,422	0	0	0
mandelbrot_omp	elephant.log	512	8	0.06154	0.0061	411.7	6.691	1,088,438,444	1,052,662,432	0	0	0
mandelbrot_omp	elephant.log	512	16	0.031308	0.000538	402.97	12.871	1,149,587,250	1,065,914,501	0	0	0
mandelbrot_omp	elephant.log	512	32	0.019995	0.000667	510.51	25.532	1,503,496,861	1,156,892,516	0	0	0
mandelbrot_omp	elephant.log	1024	1	1.47	0.0469	1,469.58	1	4,148,554,138	4,168,664,122	0	0	0
mandelbrot_omp	elephant.log	1024	2	0.9334	0.029	1,671.62	1.791	4,162,476,376	4,169,314,413	0	0	0
mandelbrot_omp	elephant.log	1024	4	0.5081	0.046	1,662.17	3.271	4,178,184,602	4,169,255,461	0	0	0
mandelbrot_omp	elephant.log	1024	8	0.2672	0.0309	1,649.07	6.171	4,201,287,900	4,175,032,276	0	0	0
mandelbrot_omp	elephant.log	1024	16	0.12094	0.00159	1,474.26	12.19	4,346,213,282	4,192,472,178	0	0	0
mandelbrot_omp	elephant.log	1024	32	0.06905	0.00153	1,724.22	24.969	5,112,187,608	4,281,566,571	0	0	0
mandelbrot_omp	elephant.log	2048	1	5.1949	0.0452	5,194.36	1	16,577,472,840	16,667,549,109	0	0	0
mandelbrot_omp	elephant.log	2048	2	2.8131	0.0336	5,475.67	1.946	16,604,292,683	16,672,951,706	0	0	0
mandelbrot_omp	elephant.log	2048	4	1.5804	0.0448	5,611.18	3.55	16,629,164,707	16,670,975,962	0	0	0
mandelbrot_omp	elephant.log	2048	8	0.9542	0.0413	6,465.22	6.776	16,642,442,423	16,688,232,195	0	0	0
mandelbrot_omp	elephant.log	2048	16	0.4721	0.0228	5,803.70	12.294	16,852,071,318	16,696,082,961	0	0	0
mandelbrot_omp	elephant.log	2048	32	0.2843	0.0172	7,230.13	25.431	19,540,754,097	16,753,447,163	0	0	0
mandelbrot_omp	elephant.log	4096	1	20.4118	0.0341	20,409.61	1	66,291,757,991	66,653,685,504	0	0	0
mandelbrot_omp	elephant.log	4096	2	10.4866	0.0594	20,765.62	1.98	66,385,938,464	66,655,269,830	0	0	0
mandelbrot_omp	elephant.log	4096	4	6.0305	0.0782	20,876.17	3.462	66,430,403,403	66,659,903,825	0	0	0
mandelbrot_omp	elephant.log	4096	8	3.2675	0.0418	22,133.85	6.774	66,471,743,519	66,674,392,050	0	0	0
mandelbrot_omp	elephant.log	4096	16	1.7762	0.036	22,953.83	12.923	66,693,958,754	66,688,665,623	0	0	0
mandelbrot_omp	elephant.log	4096	32	1.1031	0.0258	28,735.83	26.051	77,229,435,587	66,754,111,236	0	0	0
mandelbrot_omp	elephant.log	8192	1	80.6508	0.0466	80,646.72	1	265,102,531,508	266,600,861,660	0	0	0
mandelbrot_omp	elephant.log	8192	2	40.6629	0.0393	81,183.45	1.996	265,477,377,972	266,602,308,878	0	0	0
mandelbrot_omp	elephant.log	8192	4	23.4992	0.0674	81,800.74	3.481	265,513,326,747	266,595,227,232	0	0	0
mandelbrot_omp	elephant.log	8192	8	12.523	0.0656	84,129.09	6.718	265,495,668,538	266,613,041,378	0	0	0
mandelbrot_omp	elephant.log	8192	16	6.7825	0.0176	89,854.55	13.248	266,015,276,659	266,635,113,510	0	0	0
mandelbrot_omp	elephant.log	8192	32	4.0171	0.0148	104,008.17	25.891	306,622,959,418	266,721,993,891	0	0	0
mandelbrot_omp	full.log	16	1	0.001479	0.000314	0.79	0.536	1,560,316	1,169,557	0	0	0
mandelbrot_omp	full.log	16	2	0.0017695	0.0000945	1.32	0.744	1,988,191	1,299,794	0	0	0
mandelbrot_omp	full.log	16	4	0.0015669	0.0000946	1.65	1.05	3,044,178	1,704,142	0	0	0
mandelbrot_omp	full.log	16	8	0.001891	0.000103	3.92	2.071	7,008,282	3,251,618	0	0	0
mandelbrot_omp	full.log	16	16	0.0021884	0.0000269	9.09	4.155	15,660,874	6,763,761	0	0	0
mandelbrot_omp	full.log	16	32	0.005661	0.00037	118.89	21.001	312,549,876	114,769,244	0	0	0
mandelbrot_omp	full.log	32	1	0.0019159	0.0000832	1.35	0.705	2,076,195	1,656,583	0	0	0
mandelbrot_omp	full.log	32	2	0.0019187	0.000054	1.64	0.853	2,443,131	1,793,968	0	0	0
mandelbrot_omp	full.log	32	4	0.001795	0.000109	2.22	1.238	3,966,959	2,366,681	0	0	0
mandelbrot_omp	full.log	32	8	0.0022883	0.0000461	4.75	2.076	6,887,615	3,684,232	0	0	0
mandelbrot_omp	full.log	32	16	0.002281	0.000107	10.65	4.668	18,880,349	8,347,301	0	0	0
mandelbrot_omp	full.log	32	32	0.005704	0.000459	119.6	20.968	286,474,154	110,492,652	0	0	0
mandelbrot_omp	full.log	64	1	0.0016254	0.0000115	1.32	0.815	3,971,408	3,535,740	0	0	0
mandelbrot_omp	full.log	64	2	0.0025963	0.0000993	2.96	1.139	4,507,206	3,722,121	0	0	0
mandelbrot_omp	full.log	64	4	0.0020532	0.0000432	3.74	1.822	7,389,262	4,862,889	0	0	0
mandelbrot_omp	full.log	64	8	0.0020678	0.0000809	6.06	2.932	12,983,992	7,382,603	0	0	0
mandelbrot_omp	full.log	64	16	0.003086	0.000232	17.92	5.809	25,857,778	12,853,999	0	0	0
mandelbrot_omp	full.log	64	32	0.005355	0.000345	112.64	21.034	301,970,324	109,310,861	0	0	0
mandelbrot_omp	full.log	128	1	0.00635	0.000245	5.89	0.927	10,962,268	10,958,212	0	0	0
mandelbrot_omp	full.log	128	2	0.0045821	0.0000642	7.23	1.579	12,264,409	11,221,750	0	0	0
mandelbrot_omp	full.log	128	4	0.004355	0.000154	12.37	2.84	19,143,471	14,742,646	0	0	0
mandelbrot_omp	full.log	128	8	0.004393	0.000156	23.84	5.427	42,492,205	23,438,522	0	0	0
mandelbrot_omp	full.log	128	16	0.003786	0.00011	33.73	8.908	59,572,186	29,838,886	0	0	0
mandelbrot_omp	full.log	128	32	0.005123	0.000259	108.02	21.084	275,872,110	110,091,869	0	0	0
mandelbrot_omp	full.log	256	1	0.016265	0.000696	15.87	0.975	40,774,861	39,070,359	0	0	0
mandelbrot_omp	full.log	256	2	0.009744	0.000525	18.02	1.85	38,474,480	41,114,441	0	0	0
mandelbrot_omp	full.log	256	4	0.010571	0.000699	27.01	2.555	51,016,813	45,822,461	0	0	0
mandelbrot_omp	full.log	256	8	0.008485	0.000439	33	3.889	77,276,118	56,423,740	0	0	0
mandelbrot_omp	full.log	256	16	0.007092	0.000437	63.8	8.996	116,257,859	76,062,275	0	0	0
mandelbrot_omp	full.log	256	32	0.005723	0.000361	119.47	20.875	299,049,232	135,620,236	0	0	0
mandelbrot_omp	full.log	512	1	0.0578	0.00398	57.39	0.993	156,473,638	157,986,434	0	0	0
mandelbrot_omp	full.log	512	2	0.027702	0.000343	54.18	1.956	159,281,650	159,092,859	0	0	0
mandelbrot_omp	full.log	512	4	0.02921	0.000823	68.21	2.335	175,639,714	162,046,906	0	0	0
mandelbrot_omp	full.log	512	8	0.025298	0.000909	80.68	3.189	195,133,983	171,978,962	0	0	0
mandelbrot_omp	full.log	512	16	0.016473	0.000556	97.36	5.91	245,039,648	194,696,997	0	0	0
mandelbrot_omp	full.log	512	32	0.009755	0.000247	159.53	16.354	463,988,688	266,249,433	0	0	0
mandelbrot_omp	full.log	1024	1	0.2797	0.0337	279.2	0.998	622,164,448	631,973,151	0	0	0
mandelbrot_omp	full.log	1024	2	0.11064	0.00557	215.35	1.946	626,927,286	630,185,263	0	0	0
mandelbrot_omp	full.log	1024	4	0.1117	0.0134	241.72	2.163	639,157,336	634,536,549	0	0	0
mandelbrot_omp	full.log	1024	8	0.0955	0.0114	258.89	2.71	665,720,110	643,939,393	0	0	0
mandelbrot_omp	full.log	1024	16	0.048793	0.000726	254.58	5.218	721,960,712	660,431,604	0	0	0
mandelbrot_omp	full.log	1024	32	0.028672	0.000671	330.63	11.531	955,624,082	724,338,201	0	0	0
mandelbrot_omp	full.log	2048	1	0.9821	0.0473	981.64	1	2,471,493,962	2,527,570,019	0	0	0
mandelbrot_omp	full.log	2048	2	0.5247	0.0454	969.77	1.848	2,484,668,151	2,528,316,519	0	0	0
mandelbrot_omp	full.log	2048	4	0.5007	0.0425	979.05	1.955	2,498,123,243	2,526,140,778	0	0	0
mandelbrot_omp	full.log	2048	8	0.4115	0.0392	1,039.92	2.527	2,511,934,547	2,540,713,728	0	0	0
mandelbrot_omp	full.log	2048	16	0.2335	0.0277	996.22	4.267	2,580,244,242	2,566,554,859	0	0	0
mandelbrot_omp	full.log	2048	32	0.1207	0.0143	1,101.93	9.127	2,900,541,284	2,610,123,716	0	0	0
mandelbrot_omp	full.log	4096	1	3.2218	0.0709	3,221.16	1	9,880,299,625	10,112,426,613	0	0	0
mandelbrot_omp	full.log	4096	2	1.8543	0.022	3,448.46	1.86	9,896,654,626	10,112,395,632	0	0	0
mandelbrot_omp	full.log	4096	4	1.6709	0.0461	3,358.08	2.01	9,913,455,803	10,117,460,798	0	0	0
mandelbrot_omp	full.log	4096	8	1.4269	0.0261	3,876.62	2.717	9,932,689,434	10,121,257,453	0	0	0
mandelbrot_omp	full.log	4096	16	1.002419	0.000464	4,344.70	4.334	9,989,854,864	10,135,273,503	0	0	0
mandelbrot_omp	full.log	4096	32	0.4441	0.0352	3,587.99	8.079	10,520,772,042	10,217,807,865	0	0	0
mandelbrot_omp	full.log	8192	1	12.253	0.0739	12,251.43	1	39,504,366,785	40,439,789,099	0	0	0
mandelbrot_omp	full.log	8192	2	6.3929	0.0316	12,564.00	1.965	39,547,598,789	40,442,211,779	0	0	0
mandelbrot_omp	full.log	8192	4	6.0511	0.0678	12,741.02	2.106	39,562,915,812	40,441,378,514	0	0	0
mandelbrot_omp	full.log	8192	8	4.7404	0.0808	12,751.26	2.69	39,581,690,196	40,456,801,345	0	0	0
mandelbrot_omp	full.log	8192	16	2.9891	0.0312	13,815.58	4.622	39,686,397,224	40,483,499,130	0	0	0
mandelbrot_omp	full.log	8192	32	1.5125	0.0313	13,478.30	8.911	40,864,483,823	40,531,648,350	0	0	0
mandelbrot_omp	seahorse.log	16	1	0.0016992	0.0000544	1.28	0.752	2,579,634	2,082,730	0	0	0
mandelbrot_omp	seahorse.log	16	2	0.002039	0.000113	1.91	0.938	3,012,675	2,252,580	0	0	0
mandelbrot_omp	seahorse.log	16	4	0.0019592	0.0000799	2.42	1.237	3,731,979	2,550,101	0	0	0
mandelbrot_omp	seahorse.log	16	8	0.0022488	0.0000937	4.42	1.964	6,512,140	3,638,674	0	0	0
mandelbrot_omp	seahorse.log	16	16	0.002749	0.000151	11.41	4.15	16,202,026	7,691,247	0	0	0
mandelbrot_omp	seahorse.log	16	32	0.005351	0.00053	106.35	19.876	265,256,552	96,073,424	0	0	0
mandelbrot_omp	seahorse.log	32	1	0.004055	0.000217	3.53	0.872	5,664,308	5,326,706	0	0	0
mandelbrot_omp	seahorse.log	32	2	0.0025943	0.0000732	3.47	1.337	6,687,082	5,663,809	0	0	0
mandelbrot_omp	seahorse.log	32	4	0.0020081	0.0000248	4.5	2.243	11,965,649	7,667,989	0	0	0
mandelbrot_omp	seahorse.log	32	8	0.0021376	0.000037	6.6	3.086	11,775,843	7,680,219	0	0	0
mandelbrot_omp	seahorse.log	32	16	0.003082	0.000115	15.88	5.154	22,966,362	12,016,880	0	0	0
mandelbrot_omp	seahorse.log	32	32	0.005586	0.000555	114.02	20.413	288,830,294	106,140,877	0	0	0
mandelbrot_omp	seahorse.log	64	1	0.009332	0.000781	8.94	0.958	18,893,755	18,263,520	0	0	0
mandelbrot_omp	seahorse.log	64	2	0.00602	0.000389	10.36	1.721	20,277,060	19,312,119	0	0	0
mandelbrot_omp	seahorse.log	64	4	0.005213	0.000276	15.04	2.885	21,770,565	19,815,888	0	0	0
mandelbrot_omp	seahorse.log	64	8	0.003441	0.000115	15.42	4.48	26,525,550	21,729,711	0	0	0
mandelbrot_omp	seahorse.log	64	16	0.002986	0.000123	24.14	8.087	44,811,924	28,722,385	0	0	0
mandelbrot_omp	seahorse.log	64	32	0.005804	0.000615	120.73	20.802	301,980,086	121,287,884	0	0	0
mandelbrot_omp	seahorse.log	128	1	0.026399	0.000782	25.98	0.984	70,064,620	69,948,650	0	0	0
mandelbrot_omp	seahorse.log	128	2	0.015798	0.000539	28.86	1.827	74,344,266	70,936,426	0	0	0
mandelbrot_omp	seahorse.log	128	4	0.010895	0.000789	38.83	3.564	81,130,212	73,923,974	0	0	0
mandelbrot_omp	seahorse.log	128	8	0.006968	0.000466	45.5	6.53	93,474,408	80,857,309	0	0	0
mandelbrot_omp	seahorse.log	128	16	0.004752	0.000299	53.87	11.336	113,690,049	87,835,242	0	0	0
mandelbrot_omp	seahorse.log	128	32	0.007215	0.000275	152.1	21.08	422,804,782	189,041,997	0	0	0
mandelbrot_omp	seahorse.log	256	1	0.09088	0.00162	90.48	0.996	276,940,402	275,279,049	0	0	0
mandelbrot_omp	seahorse.log	256	2	0.05976	0.00464	105.72	1.769	285,563,440	277,431,792	0	0	0
mandelbrot_omp	seahorse.log	256	4	0.030661	0.000793	111.35	3.632	294,089,181	277,692,749	0	0	0
mandelbrot_omp	seahorse.log	256	8	0.016476	0.000841	113.53	6.891	310,510,810	287,298,408	0	0	0
mandelbrot_omp	seahorse.log	256	16	0.009328	0.000456	123.36	13.225	357,264,035	307,845,558	0	0	0
mandelbrot_omp	seahorse.log	256	32	0.008853	0.000788	207.06	23.387	563,957,122	366,746,644	0	0	0
mandelbrot_omp	seahorse.log	512	1	0.472	0.0512	471.53	0.999	1,098,263,686	1,104,152,693	0	0	0
mandelbrot_omp	seahorse.log	512	2	0.2387	0.0194	426.22	1.786	1,108,011,533	1,102,876,702	0	0	0
mandelbrot_omp	seahorse.log	512	4	0.1219	0.0156	423.17	3.472	1,123,029,306	1,101,677,599	0	0	0
mandelbrot_omp	seahorse.log	512	8	0.056722	0.000532	392.8	6.925	1,140,175,098	1,111,848,315	0	0	0
mandelbrot_omp	seahorse.log	512	16	0.031525	0.000657	423.22	13.425	1,195,996,144	1,129,107,610	0	0	0
mandelbrot_omp	seahorse.log	512	32	0.020659	0.000986	543.16	26.292	1,559,770,617	1,217,909,087	0	0	0
mandelbrot_omp	seahorse.log	1024	1	1.4763	0.0502	1,475.77	1	4,390,965,288	4,409,212,680	0	0	0
mandelbrot_omp	seahorse.log	1024	2	1.02	0.0266	1,848.64	1.812	4,404,173,766	4,408,534,637	0	0	0
mandelbrot_omp	seahorse.log	1024	4	0.4953	0.0411	1,580.59	3.191	4,417,337,429	4,413,179,095	0	0	0
mandelbrot_omp	seahorse.log	1024	8	0.2803	0.0277	1,713.60	6.113	4,459,756,323	4,412,474,439	0	0	0
mandelbrot_omp	seahorse.log	1024	16	0.12238	0.00238	1,551.54	12.678	4,533,852,751	4,439,201,528	0	0	0
mandelbrot_omp	seahorse.log	1024	32	0.07337	0.00197	1,831.92	24.967	5,412,618,599	4,506,999,194	0	0	0
mandelbrot_omp	seahorse.log	2048	1	5.4967	0.053	5,496.18	1	17,555,260,769	17,635,743,991	0	0	0
mandelbrot_omp	seahorse.log	2048	2	3.2099	0.0366	5,772.79	1.798	17,587,837,770	17,633,749,233	0	0	0
mandelbrot_omp	seahorse.log	2048	4	1.6679	0.0273	5,814.14	3.486	17,604,171,178	17,639,809,162	0	0	0
mandelbrot_omp	seahorse.log	2048	8	0.9959	0.0426	6,455.28	6.482	17,637,435,024	17,652,751,240	0	0	0
mandelbrot_omp	seahorse.log	2048	16	0.4994	0.0304	6,275.33	12.566	17,818,340,209	17,660,111,835	0	0	0
mandelbrot_omp	seahorse.log	2048	32	0.28018	0.00976	7,246.73	25.865	20,686,495,762	17,733,505,865	0	0	0
mandelbrot_omp	seahorse.log	4096	1	21.5057	0.0512	21,504.52	1	70,199,792,538	70,541,297,651	0	0	0
mandelbrot_omp	seahorse.log	4096	2	12.3503	0.0587	21,840.18	1.768	70,306,358,529	70,532,353,430	0	0	0
mandelbrot_omp	seahorse.log	4096	4	6.4782	0.0668	22,375.84	3.454	70,360,459,922	70,540,153,434	0	0	0
mandelbrot_omp	seahorse.log	4096	8	3.4225	0.0429	22,998.19	6.72	70,393,414,029	70,560,812,816	0	0	0
mandelbrot_omp	seahorse.log	4096	16	1.835	0.0325	24,351.23	13.27	70,630,731,862	70,589,729,261	0	0	0
mandelbrot_omp	seahorse.log	4096	32	1.0932	0.0221	29,532.02	27.013	81,666,572,875	70,623,741,112	0	0	0
mandelbrot_omp	seahorse.log	8192	1	85.4881	0.0515	85,483.57	1	280,764,814,279	282,144,160,130	0	0	0
mandelbrot_omp	seahorse.log	8192	2	48.4731	0.0481	85,910.70	1.772	281,145,084,376	282,134,045,022	0	0	0
mandelbrot_omp	seahorse.log	8192	4	25.3318	0.0432	86,444.16	3.412	281,266,889,621	282,142,556,079	0	0	0
mandelbrot_omp	seahorse.log	8192	8	13.3019	0.0452	89,514.28	6.729	281,254,404,723	282,155,545,268	0	0	0
mandelbrot_omp	seahorse.log	8192	16	7.0607	0.0434	94,526.40	13.388	281,517,103,650	282,189,498,681	0	0	0
mandelbrot_omp	seahorse.log	8192	32	4.1856	0.0236	112,644.34	26.912	325,276,999,445	282,277,961,005	0	0	0
mandelbrot_omp	triple_spiral.log	16	1	0.001866	0.000147	1.41	0.753	2,714,985	2,244,543	0	0	0
mandelbrot_omp	triple_spiral.log	16	2	0.0016247	0.0000408	1.56	0.961	3,155,638	2,390,117	0	0	0
mandelbrot_omp	triple_spiral.log	16	4	0.001346	0.0000173	1.88	1.395	4,958,639	3,018,184	0	0	0
mandelbrot_omp	triple_spiral.log	16	8	0.0025803	0.0000281	4.92	1.906	6,402,025	3,718,117	0	0	0
mandelbrot_omp	triple_spiral.log	16	16	0.001605	0.0000435	8	4.982	18,971,230	8,299,518	0	0	0
mandelbrot_omp	triple_spiral.log	16	32	0.005554	0.000377	111.76	20.121	279,072,362	99,286,274	0	0	0
mandelbrot_omp	triple_spiral.log	32	1	0.003998	0.000181	3.52	0.88	6,351,634	5,932,132	0	0	0
mandelbrot_omp	triple_spiral.log	32	2	0.0028402	0.0000754	3.84	1.353	7,040,337	6,196,259	0	0	0
